@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}

@data
35,'2017/02/12 17:20:03:943',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
36,'2017/02/12 17:20:03:959',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
37,'2017/02/12 17:20:03:975',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
38,'2017/02/12 17:20:03:992',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
39,'2017/02/12 17:20:04:008',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
40,'2017/02/12 17:20:04:025',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
41,'2017/02/12 17:20:04:042',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
42,'2017/02/12 17:20:04:059',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
43,'2017/02/12 17:20:04:075',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
44,'2017/02/12 17:20:04:092',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
45,'2017/02/12 17:20:04:110',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
46,'2017/02/12 17:20:04:125',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
47,'2017/02/12 17:20:04:142',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
48,'2017/02/12 17:20:04:159',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
49,'2017/02/12 17:20:04:175',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
50,'2017/02/12 17:20:04:191',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
51,'2017/02/12 17:20:04:208',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
52,'2017/02/12 17:20:04:225',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
53,'2017/02/12 17:20:04:241',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
54,'2017/02/12 17:20:04:258',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
55,'2017/02/12 17:20:04:275',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
56,'2017/02/12 17:20:04:291',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
57,'2017/02/12 17:20:04:308',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
58,'2017/02/12 17:20:04:325',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
59,'2017/02/12 17:20:04:342',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
60,'2017/02/12 17:20:04:362',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
61,'2017/02/12 17:20:04:391',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
62,'2017/02/12 17:20:04:425',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
63,'2017/02/12 17:20:04:441',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
64,'2017/02/12 17:20:04:463',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
65,'2017/02/12 17:20:04:479',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
66,'2017/02/12 17:20:04:491',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
67,'2017/02/12 17:20:04:511',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
68,'2017/02/12 17:20:04:529',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
69,'2017/02/12 17:20:04:546',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
70,'2017/02/12 17:20:04:581',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
71,'2017/02/12 17:20:04:594',1,-151.624954,174.517303,92.213417,0,0,0,-105.813133,172.468201,33.962791,-143.042358,234.732559,34.059601,-115.514679,140.636292,42.820168,-128.062622,134.137436,47.892105,-141.969986,140.91069,53.785294,54891.488281,0.341696,-0.512898,-0.787515,-0.202169,0.778218,-0.594562,0.587685,0.918392,-0.327765,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
